algorithm,coverage,cost_per_coverage,radius,time
random,55,26.3636,15,0
bad_greedy,51,27.902,15,1
k=1,81,18.0247,15,40
k=2,81,17.5556,15,1959
greedy,76,19.6316,15,3
random,49,30.4898,15,0
bad_greedy,37,40.2703,15,1
k=1,76,19.6316,15,48
k=2,76,19.4868,15,2452
greedy,85,16.9647,15,3
random,45,32.6889,15,0
bad_greedy,42,33.7619,15,1
k=1,86,16.8721,15,34
k=2,86,16.8721,15,1737
greedy,75,19.92,15,4
random,37,40.2162,15,0
bad_greedy,38,37.8684,15,1
k=1,75,19.0933,15,50
k=2,76,19.3289,15,2329
greedy,73,19.8219,15,4
random,40,37.325,15,0
bad_greedy,37,38.027,15,1
k=1,73,19.8219,15,49
k=2,73,19.8219,15,2512
greedy,79,18.7722,15,3
random,51,28.902,15,0
bad_greedy,45,31.5778,15,1
k=1,80,18.7125,15,41
k=2,80,18.7125,15,2120
greedy,76,19,15,3
random,50,29.98,15,0
bad_greedy,57,25.7368,15,1
k=1,77,19.0519,15,61
k=2,77,19.0519,15,2598
greedy,74,20.1622,14,3
random,37,39.8919,14,0
bad_greedy,40,35.5,14,1
k=1,74,19.6757,14,49
k=2,74,19.6757,14,2443
greedy,79,18.7468,14,4
random,50,29.06,14,0
bad_greedy,37,40.3784,14,1
k=1,79,18.7468,14,43
k=2,79,18.7468,14,2177
greedy,78,18.4487,14,3
random,39,38.4615,14,0
bad_greedy,57,24.8772,14,1
k=1,79,18.3418,14,41
k=2,79,18.3418,14,2135
greedy,69,21.3043,14,3
random,46,32.1522,14,0
bad_greedy,50,29.96,14,1
k=1,69,21.3043,14,50
k=2,69,21.3043,14,2675
greedy,80,18.45,14,3
random,34,44.1176,14,0
bad_greedy,48,30.3333,14,1
k=1,80,18.45,14,43
k=2,80,18.45,14,2281
greedy,78,19.1154,14,3
random,46,32.3043,14,0
bad_greedy,42,34.0238,14,1
k=1,78,18.7436,14,65
k=2,79,18.9241,14,2764
greedy,70,20.8429,14,4
random,37,40.2703,14,0
bad_greedy,37,38.6757,14,2
k=1,71,21.0141,14,48
k=2,71,20.6761,14,2505
greedy,75,19.8133,14,3
random,42,35.4524,14,0
bad_greedy,46,30.5,14,1
k=1,76,19.5526,14,43
k=2,76,19.1579,14,2283
greedy,71,21.0141,14,3
random,30,49.7,14,0
bad_greedy,46,30.7826,14,1
k=1,71,20.5915,14,56
k=2,71,20.5915,14,2443
greedy,74,19.9865,14,3
random,34,43.2353,14,0
bad_greedy,46,32.5217,14,1
k=1,74,19.8649,14,43
k=2,74,19.8649,14,2304
greedy,78,18.6667,15,3
random,51,28.9608,15,0
bad_greedy,50,29.18,15,1
k=1,78,18.6667,15,41
k=2,78,18.6667,15,1991
greedy,79,18.5443,15,3
random,47,31.766,15,0
bad_greedy,45,33.2,15,1
k=1,79,18.5443,15,43
k=2,79,18.5443,15,2164
greedy,72,20.7639,15,3
random,46,31.4348,15,0
bad_greedy,45,31.6222,15,1
k=1,73,19.9726,15,45
k=2,73,19.9726,15,2164
greedy,81,18.0741,15,3
random,48,30.9375,15,0
bad_greedy,58,25.8448,15,1
k=1,81,17.4938,15,44
k=2,81,17.4938,15,2200
greedy,78,19.0256,15,3
random,50,29.82,15,0
bad_greedy,44,32.6818,15,1
k=1,79,18.9873,15,40
k=2,79,18.8481,15,1993
greedy,74,19.8919,15,3
random,40,36.85,15,0
bad_greedy,38,38.2632,15,1
k=1,74,19.8919,15,47
k=2,74,19.8919,15,2197
greedy,76,19.6447,15,3
random,46,32.1522,15,0
bad_greedy,38,37.2105,15,1
k=1,76,19.1184,15,47
k=2,76,19.1184,15,2222
greedy,76,19.6842,15,3
random,47,31.8085,15,0
bad_greedy,40,37.225,15,1
k=1,76,19.4868,15,41
k=2,76,19.4868,15,2131
greedy,77,19.3896,15,3
random,41,36.5854,15,0
bad_greedy,37,38.4054,15,1
k=1,77,19.3506,15,43
k=2,77,19.3506,15,2073
greedy,83,17.9759,15,3
random,44,33.9545,15,0
bad_greedy,44,33.3182,15,1
k=1,83,17.9398,15,35
k=2,83,17.9277,15,1727
greedy,45,33.0667,8,3
random,29,51.1034,8,0
bad_greedy,28,52.3214,8,1
k=1,45,33.0667,8,63
k=2,45,33.0667,8,2642
greedy,53,27.6038,8,3
random,31,47.0968,8,0
bad_greedy,33,44.4545,8,1
k=1,53,27.6038,8,53
k=2,53,27.6038,8,2636
greedy,53,27.3208,8,3
random,30,48.4333,8,0
bad_greedy,36,41.6667,8,1
k=1,54,27.0556,8,58
k=2,54,27.0556,8,2799
greedy,56,26.3214,8,3
random,22,67.9091,8,0
bad_greedy,39,36.8974,8,1
k=1,56,26.3214,8,50
k=2,56,26.3214,8,2538
greedy,51,29.0392,8,3
random,29,51.5517,8,0
bad_greedy,35,41.5714,8,1
k=1,51,28.8039,8,53
k=2,51,28.7059,8,2650
greedy,52,28.2308,8,3
random,19,77.1579,8,0
bad_greedy,31,48.2258,8,1
k=1,52,28.2308,8,56
k=2,52,28.2308,8,2788
greedy,50,29.54,8,3
random,15,97.2,8,0
bad_greedy,32,44.375,8,1
k=1,50,29.54,8,55
k=2,50,29.54,8,2766
greedy,49,30.5714,8,3
random,24,60.5833,8,0
bad_greedy,35,42.2857,8,1
k=1,49,30.5714,8,56
k=2,49,30.5714,8,2789
greedy,48,30.3542,8,3
random,22,68.1364,8,0
bad_greedy,32,46.625,8,1
k=1,48,30.3542,8,54
k=2,48,30.3542,8,2682
greedy,54,27.4259,8,3
random,15,96.2667,8,0
bad_greedy,33,42.9394,8,1
k=1,54,27.4259,8,56
k=2,54,27.4259,8,2715
greedy,69,21.1739,14,3
random,33,44.5152,14,0
bad_greedy,40,37.4,14,1
k=1,69,21.1594,14,50
k=2,70,20.8571,14,2677
greedy,75,19.3333,14,3
random,41,35.7317,14,0
bad_greedy,41,35.0732,14,1
k=1,77,19.013,14,56
k=2,77,19.013,14,2237
greedy,74,19.6622,14,3
random,50,29.88,14,0
bad_greedy,52,28.6346,14,1
k=1,76,19.7237,14,50
k=2,76,19.1447,14,2598
greedy,75,19.8133,14,3
random,52,28.0192,14,0
bad_greedy,38,38.5,14,1
k=1,75,19.7333,14,54
k=2,75,19.7333,14,2678
greedy,70,20.5429,14,3
random,38,39.3947,14,0
bad_greedy,49,28.8776,14,2
k=1,71,21.0704,14,51
k=2,71,21.0704,14,2505
greedy,74,19.9865,14,3
random,49,30.4286,14,0
bad_greedy,49,29.8367,14,1
k=1,76,19.5395,14,51
k=2,77,19.1818,14,2235
greedy,74,20.1622,14,3
random,41,35.6098,14,0
bad_greedy,45,31.8444,14,1
k=1,74,20.0135,14,62
k=2,74,20.0135,14,2356
greedy,71,20.7887,14,3
random,33,44.3939,14,0
bad_greedy,48,29.75,14,1
k=1,72,20.7639,14,53
k=2,72,20.7639,14,2553
greedy,79,18.7342,14,3
random,37,40.4324,14,0
bad_greedy,50,28.6,14,1
k=1,79,18.4937,14,48
k=2,79,18.4937,14,2424
greedy,75,19.3467,14,3
random,53,28.0755,14,0
bad_greedy,38,38.0789,14,1
k=1,75,19.3467,14,63
k=2,75,19.3467,14,2371
greedy,57,25.8246,9,3
random,27,55.0741,9,0
bad_greedy,39,38.3077,9,1
k=1,57,25.8246,9,52
k=2,57,25.8246,9,2585
greedy,59,25.2373,9,3
random,27,53.963,9,0
bad_greedy,35,42.4,9,1
k=1,60,24.8167,9,53
k=2,62,24.0645,9,2587
greedy,61,24.1639,9,3
random,26,57.5769,9,0
bad_greedy,28,50.0714,9,1
k=1,61,24.1639,9,55
k=2,61,24.1639,9,2543
greedy,49,30.0816,9,3
random,30,49.4,9,0
bad_greedy,30,49.0333,9,1
k=1,49,30.0816,9,56
k=2,49,30.0816,9,2721
greedy,56,26.7857,9,3
random,21,69.5714,9,0
bad_greedy,35,41.5143,9,1
k=1,56,26.7857,9,54
k=2,56,26.7857,9,2545
greedy,58,25.4138,9,3
random,27,54.8889,9,0
bad_greedy,41,36.3902,9,1
k=1,58,25.4138,9,50
k=2,58,25.4138,9,2543
greedy,55,27.1818,9,3
random,27,54.4444,9,0
bad_greedy,38,39.3684,9,1
k=1,55,27.1818,9,55
k=2,55,27.1818,9,2682
greedy,54,27.1296,9,3
random,25,58.84,9,0
bad_greedy,33,45.2121,9,1
k=1,54,27.1296,9,54
k=2,54,27.1296,9,2595
greedy,58,25.0517,9,3
random,28,53.5,9,0
bad_greedy,42,33.7619,9,1
k=1,59,25.0339,9,60
k=2,59,25.0339,9,2509
greedy,61,24.1639,9,3
random,15,96.9333,9,0
bad_greedy,43,33.6279,9,1
k=1,61,24.1639,9,52
k=2,61,24.1639,9,2505
greedy,78,18.6795,15,3
random,38,39.1842,15,0
bad_greedy,53,27.7736,15,1
k=1,79,18.6456,15,49
k=2,79,18.6456,15,2391
greedy,79,18.3671,15,3
random,50,29.46,15,0
bad_greedy,47,31.8298,15,1
k=1,79,18.3671,15,38
k=2,79,18.3671,15,1866
greedy,78,18.5128,15,3
random,46,31.8696,15,0
bad_greedy,54,27.5926,15,1
k=1,78,18.4872,15,41
k=2,78,18.4872,15,2041
greedy,73,19.7671,15,3
random,44,33.9545,15,0
bad_greedy,48,31.25,15,1
k=1,74,20.2297,15,53
k=2,74,20.2297,15,2241
greedy,79,18.3924,15,3
random,52,28.7308,15,0
bad_greedy,40,35.55,15,1
k=1,80,18.3125,15,45
k=2,80,18.3125,15,2133
greedy,79,18.6076,15,3
random,49,30.2245,15,0
bad_greedy,60,25,15,1
k=1,80,18.45,15,53
k=2,80,18.45,15,2685
greedy,82,18.1463,15,3
random,46,32.4565,15,0
bad_greedy,52,27.2308,15,1
k=1,82,18.1463,15,40
k=2,82,18.1463,15,1967
greedy,74,19.7838,15,3
random,39,38.4103,15,0
bad_greedy,33,42.6667,15,1
k=1,74,19.7838,15,51
k=2,74,19.7838,15,2534
greedy,80,18.1375,15,3
random,50,29.12,15,0
bad_greedy,48,30.8333,15,1
k=1,81,18.0741,15,42
k=2,81,18.0741,15,1973
greedy,76,18.5395,15,3
random,62,23.9839,15,0
bad_greedy,41,34.9268,15,1
k=1,76,18.5395,15,42
k=2,76,18.5395,15,2071
greedy,36,40.3611,4,4
random,17,87,4,0
bad_greedy,28,50.3214,4,1
k=1,36,40.3611,4,63
k=2,36,40.3611,4,2913
greedy,33,43.9697,4,3
random,13,114.231,4,0
bad_greedy,25,56.88,4,1
k=1,33,43.9697,4,59
k=2,33,43.9697,4,2946
greedy,31,47.4194,4,3
random,13,114.154,4,0
bad_greedy,27,52.7778,4,1
k=1,31,47.4194,4,61
k=2,31,47.4194,4,2943
greedy,32,46.0625,4,3
random,14,107.071,4,0
bad_greedy,26,56.3077,4,1
k=1,32,46,4,60
k=2,32,46,4,2937
greedy,30,49.8667,4,3
random,13,113.923,4,0
bad_greedy,24,60.9167,4,1
k=1,30,49.8667,4,61
k=2,30,49.8667,4,2963
greedy,27,55.2593,4,3
random,12,123.083,4,0
bad_greedy,25,58.56,4,1
k=1,27,55.2593,4,65
k=2,27,55.2593,4,3288
greedy,30,49.3,4,4
random,13,113.385,4,0
bad_greedy,24,60.875,4,1
k=1,30,49.3,4,61
k=2,30,49.3,4,3084
greedy,34,43.2941,4,3
random,14,105.714,4,0
bad_greedy,26,57.6154,4,1
k=1,34,43.2941,4,60
k=2,34,43.2941,4,3005
greedy,31,47.7742,4,3
random,13,113.769,4,0
bad_greedy,26,54.6923,4,2
k=1,31,47.7742,4,63
k=2,31,47.7742,4,3048
greedy,37,40.0541,4,3
random,14,106.429,4,0
bad_greedy,31,47.871,4,1
k=1,37,40.0541,4,59
k=2,37,40.0541,4,2935
greedy,36,40.6111,5,3
random,13,114.846,5,0
bad_greedy,32,44.5,5,1
k=1,36,40.6111,5,73
k=2,36,40.6111,5,3338
greedy,37,40.3784,5,3
random,18,82.9444,5,0
bad_greedy,29,50.8276,5,2
k=1,37,40.3784,5,64
k=2,37,40.3784,5,3201
greedy,38,39.0526,5,3
random,17,87.7059,5,0
bad_greedy,30,47.0667,5,1
k=1,38,39.0526,5,65
k=2,38,39.0526,5,3114
greedy,35,41.5714,5,3
random,19,78.8421,5,0
bad_greedy,24,58.875,5,1
k=1,35,41.5714,5,61
k=2,35,41.5714,5,3097
greedy,33,44.0303,5,4
random,16,92.625,5,0
bad_greedy,27,55.1481,5,2
k=1,33,44.0303,5,80
k=2,33,44.0303,5,3320
greedy,37,40.4865,5,3
random,23,64.7826,5,0
bad_greedy,29,49.6897,5,1
k=1,37,40.4865,5,60
k=2,37,40.4865,5,2882
greedy,35,41.4571,5,3
random,19,77.6316,5,0
bad_greedy,25,56.48,5,1
k=1,35,41.3714,5,59
k=2,35,41.3714,5,2907
greedy,37,39.1081,5,3
random,16,92.8125,5,0
bad_greedy,26,55.6538,5,1
k=1,38,39.3158,5,67
k=2,38,39.3158,5,3011
greedy,32,45.9375,5,3
random,14,106.143,5,0
bad_greedy,26,56.1923,5,1
k=1,32,45.9375,5,58
k=2,32,45.9375,5,2925
greedy,34,43.7647,5,4
random,16,92.75,5,0
bad_greedy,27,52.4444,5,1
k=1,34,43.7647,5,60
k=2,34,43.7647,5,2969
greedy,67,22.3731,13,3
random,41,36.3902,13,0
bad_greedy,38,38.6842,13,1
k=1,68,22.0441,13,53
k=2,68,22.0441,13,2617
greedy,70,21.3143,13,3
random,45,32.5556,13,0
bad_greedy,41,36.5854,13,1
k=1,70,21.3143,13,52
k=2,70,21.3143,13,2567
greedy,75,19.0667,13,3
random,37,39.5676,13,0
bad_greedy,42,34.1667,13,1
k=1,75,18.9467,13,42
k=2,75,18.9467,13,2077
greedy,65,22.6462,13,3
random,30,49.9333,13,0
bad_greedy,30,49.4333,13,1
k=1,65,22.6462,13,54
k=2,65,22.6462,13,2487
greedy,72,20.4167,13,3
random,42,34.7143,13,0
bad_greedy,38,38.9737,13,1
k=1,72,19.7222,13,49
k=2,73,19.9178,13,2312
greedy,62,23.2419,13,3
random,40,37.425,13,0
bad_greedy,34,43.3235,13,1
k=1,62,23.2419,13,54
k=2,63,23.2063,13,2564
greedy,69,21,13,3
random,39,38.2308,13,0
bad_greedy,41,36.2195,13,1
k=1,70,20.8857,13,49
k=2,71,21.0141,13,2374
greedy,74,20.1351,13,3
random,54,27.7407,13,0
bad_greedy,47,31.8511,13,1
k=1,74,20.1351,13,48
k=2,74,20.1351,13,2367
greedy,62,23.7258,13,3
random,41,36.2195,13,0
bad_greedy,41,35.8049,13,1
k=1,62,23.4677,13,49
k=2,62,23.4677,13,2462
greedy,75,19.4267,13,3
random,46,32.0652,13,0
bad_greedy,46,30.8696,13,1
k=1,76,19.4868,13,44
k=2,76,19.4737,13,2185
greedy,24,60.7083,2,3
random,11,133.455,2,0
bad_greedy,23,62.087,2,1
k=1,24,60.7083,2,66
k=2,24,60.7083,2,3192
greedy,26,56.6154,2,3
random,13,111.538,2,0
bad_greedy,25,58.56,2,1
k=1,26,56.6154,2,63
k=2,26,56.6154,2,3159
greedy,26,55.0769,2,3
random,12,122.25,2,0
bad_greedy,25,58.8,2,2
k=1,26,55.0769,2,65
k=2,26,55.0769,2,3131
greedy,25,56.92,2,3
random,11,136.364,2,0
bad_greedy,25,59.84,2,1
k=1,25,56.92,2,63
k=2,25,56.92,2,3175
greedy,25,57.48,2,3
random,13,111.923,2,0
bad_greedy,24,62.3333,2,1
k=1,25,57.48,2,63
k=2,25,57.48,2,3216
greedy,27,54.963,2,3
random,9,163.111,2,0
bad_greedy,25,58.6,2,1
k=1,27,54.963,2,62
k=2,27,54.963,2,3106
greedy,22,68.0909,2,3
random,11,134.545,2,0
bad_greedy,22,68.0909,2,1
k=1,22,68.0909,2,66
k=2,22,68.0909,2,3250
greedy,23,62.2609,2,3
random,11,133.727,2,0
bad_greedy,22,64.7273,2,1
k=1,23,62.2609,2,64
k=2,23,62.2609,2,3200
greedy,27,54.8148,2,3
random,13,113,2,0
bad_greedy,25,59.52,2,1
k=1,27,54.8148,2,61
k=2,27,54.8148,2,3117
greedy,22,65.3636,2,3
random,11,134.909,2,0
bad_greedy,22,65.3636,2,1
k=1,22,65.3636,2,64
k=2,22,65.3636,2,3197
greedy,87,17.069,19,3
random,53,27.9434,19,0
bad_greedy,60,23.5,19,1
k=1,87,16.4598,19,42
k=2,88,16.6136,19,1684
greedy,85,16.5176,19,3
random,47,31.6596,19,0
bad_greedy,42,33.4048,19,1
k=1,86,17.4419,19,33
k=2,86,17.3837,19,1658
greedy,83,17.6988,19,3
random,52,28.7308,19,0
bad_greedy,63,23.3492,19,1
k=1,83,17.6988,19,40
k=2,83,17.6988,19,2019
greedy,77,18.961,19,3
random,45,32.8667,19,0
bad_greedy,54,27.3148,19,1
k=1,78,19.0256,19,44
k=2,78,18.859,19,2195
greedy,88,16.9205,19,3
random,48,31.2292,19,0
bad_greedy,65,21.9231,19,1
k=1,88,16.4659,19,40
k=2,88,16.4659,19,1944
greedy,88,16.4432,19,5
random,42,35.6905,19,0
bad_greedy,50,29.58,19,1
k=1,88,16.4432,19,32
k=2,88,16.4432,19,1559
greedy,85,16.7059,19,3
random,67,22.3731,19,0
bad_greedy,59,23.8305,19,1
k=1,87,16.954,19,43
k=2,87,16.8851,19,2082
greedy,87,16.6897,19,3
random,53,28.2642,19,0
bad_greedy,56,26.5357,19,1
k=1,88,16.7159,19,35
k=2,88,16.7159,19,1780
greedy,85,17.4,19,3
random,55,26.7091,19,0
bad_greedy,42,34.619,19,1
k=1,86,17.2791,19,42
k=2,86,17.2791,19,2072
greedy,90,16.1222,19,3
random,57,25.4386,19,0
bad_greedy,59,24.2034,19,1
k=1,90,16.1222,19,30
k=2,90,16.1222,19,1450
greedy,41,36.0732,6,3
random,21,70.381,6,0
bad_greedy,33,43.8182,6,1
k=1,41,36.0732,6,60
k=2,41,36.0732,6,2866
greedy,42,34.9048,6,3
random,24,61.8333,6,0
bad_greedy,27,54.2222,6,1
k=1,43,34.7907,6,56
k=2,43,34.7907,6,2754
greedy,36,39.9167,6,3
random,14,106.214,6,0
bad_greedy,26,57,6,1
k=1,36,39.9167,6,57
k=2,36,39.9167,6,2792
greedy,34,42.2059,6,3
random,13,115.077,6,0
bad_greedy,27,52.8148,6,1
k=1,34,42.2059,6,60
k=2,34,42.2059,6,2909
greedy,41,36.2683,6,3
random,11,132.818,6,0
bad_greedy,30,49.7333,6,1
k=1,41,36.2683,6,56
k=2,41,36.2683,6,2755
greedy,41,35.6098,6,3
random,20,73.95,6,0
bad_greedy,29,50.8276,6,1
k=1,41,35.6098,6,56
k=2,41,35.6098,6,2715
greedy,41,36.561,6,3
random,22,67.1818,6,0
bad_greedy,26,56.4231,6,1
k=1,41,35.3415,6,62
k=2,41,35.3415,6,2843
greedy,38,38.8684,6,3
random,23,65.2174,6,0
bad_greedy,25,56.44,6,1
k=1,38,38.8684,6,57
k=2,38,38.8684,6,2742
greedy,36,40.2222,6,3
random,22,67.8182,6,0
bad_greedy,28,50.75,6,1
k=1,36,40.2222,6,57
k=2,36,40.2222,6,2868
greedy,40,36.9,6,3
random,20,74.5,6,0
bad_greedy,26,54.8077,6,1
k=1,40,36.9,6,58
k=2,40,36.9,6,2812
greedy,72,20.7917,14,3
random,34,43.9706,14,0
bad_greedy,42,35.4762,14,1
k=1,73,20.411,14,49
k=2,73,20.411,14,2359
greedy,78,19.0128,14,3
random,37,39.4865,14,0
bad_greedy,56,25.7679,14,1
k=1,79,18.2152,14,47
k=2,80,17.9375,14,2348
greedy,74,19.8378,14,3
random,41,35.8537,14,0
bad_greedy,41,36.4878,14,1
k=1,74,19.5541,14,51
k=2,75,19.84,14,2383
greedy,69,21.4928,14,3
random,36,41.6111,14,0
bad_greedy,36,39.6667,14,1
k=1,70,21.3143,14,49
k=2,70,21.2714,14,2489
greedy,70,21,14,3
random,29,51.5862,14,0
bad_greedy,49,30.4286,14,1
k=1,71,20.9718,14,50
k=2,71,20.9718,14,2495
greedy,71,21.1127,14,3
random,46,32.5652,14,0
bad_greedy,48,30.1875,14,1
k=1,72,20.7083,14,46
k=2,72,20.7083,14,2300
greedy,75,19.8133,14,3
random,39,37.2308,14,0
bad_greedy,51,27.6667,14,1
k=1,75,19.6533,14,41
k=2,75,19.6533,14,2086
greedy,73,19.9863,14,3
random,45,33.1333,14,0
bad_greedy,42,33.619,14,1
k=1,73,19.7671,14,54
k=2,73,19.7671,14,2299
greedy,77,19.3766,14,3
random,40,37.5,14,0
bad_greedy,45,33.0444,14,1
k=1,77,19.1948,14,47
k=2,77,19.1688,14,2347
greedy,73,19.863,14,3
random,38,38.2105,14,0
bad_greedy,41,36.5366,14,1
k=1,74,19.9324,14,48
k=2,74,19.9324,14,2400
greedy,75,19.5467,14,3
random,41,36.2439,14,0
bad_greedy,34,43.2647,14,1
k=1,75,19.4667,14,46
k=2,75,19.4667,14,2313
greedy,82,18.2683,14,3
random,52,28.5769,14,0
bad_greedy,63,23.127,14,1
k=1,82,18.2683,14,36
k=2,82,18.2683,14,1745
greedy,73,19.8356,14,3
random,39,38.0513,14,0
bad_greedy,51,29.3725,14,1
k=1,73,19.8356,14,44
k=2,73,19.8356,14,2159
greedy,70,20.8,14,3
random,42,35.5476,14,0
bad_greedy,44,32.2273,14,1
k=1,71,20.6197,14,44
k=2,71,20.5915,14,2131
greedy,73,20.5479,14,3
random,41,36.4878,14,0
bad_greedy,44,33.0909,14,1
k=1,73,20.5342,14,44
k=2,73,20.2192,14,2137
greedy,77,19.4156,14,3
random,46,32.5435,14,0
bad_greedy,44,32.6591,14,1
k=1,78,19.1923,14,52
k=2,78,18.7436,14,2587
greedy,77,18.8571,14,3
random,47,31.5957,14,0
bad_greedy,38,38.4474,14,2
k=1,77,18.8571,14,43
k=2,77,18.8571,14,2141
greedy,74,19.8649,14,3
random,41,36.5366,14,0
bad_greedy,41,35,14,1
k=1,76,19.4474,14,46
k=2,76,19.4474,14,2204
greedy,76,19.1053,14,3
random,40,36.325,14,0
bad_greedy,38,37.9737,14,1
k=1,77,18.7792,14,44
k=2,77,18.7792,14,2158
greedy,82,18.1098,14,3
random,58,25.6379,14,0
bad_greedy,53,26.9057,14,1
k=1,83,18.0482,14,41
k=2,83,18.0482,14,1982
greedy,45,32.8,7,3
random,20,74.65,7,0
bad_greedy,32,46.2812,7,1
k=1,45,32.8,7,56
k=2,45,32.8,7,2806
greedy,44,33.3409,7,3
random,22,67,7,0
bad_greedy,29,50.9655,7,1
k=1,44,33.3409,7,58
k=2,44,33.3409,7,2879
greedy,38,38.5263,7,3
random,13,113.538,7,0
bad_greedy,28,51.3214,7,1
k=1,38,38.5263,7,59
k=2,38,38.5263,7,2954
greedy,50,28.72,7,3
random,27,54.0741,7,0
bad_greedy,34,41.5,7,1
k=1,51,28.7255,7,56
k=2,51,28.7255,7,2812
greedy,47,31.7447,7,3
random,25,58.2,7,0
bad_greedy,37,40.027,7,1
k=1,47,31.0851,7,56
k=2,48,31.0625,7,2778
greedy,49,30.4082,7,4
random,19,78.8947,7,0
bad_greedy,29,51.5172,7,1
k=1,49,30.4082,7,67
k=2,49,30.4082,7,2942
greedy,40,36.2,7,3
random,22,67.9091,7,0
bad_greedy,27,55.4444,7,1
k=1,40,36.2,7,58
k=2,40,36.2,7,2839
greedy,45,33.0889,7,3
random,19,77.8421,7,0
bad_greedy,32,44.6875,7,1
k=1,45,33.0889,7,55
k=2,45,33.0889,7,2745
greedy,44,33.2273,7,3
random,20,74.2,7,0
bad_greedy,25,56.68,7,1
k=1,44,33.2273,7,57
k=2,44,33.2273,7,2873
greedy,42,35.2619,7,3
random,15,97.1333,7,0
bad_greedy,33,44.697,7,1
k=1,42,35.2619,7,58
k=2,42,35.2619,7,2860
greedy,49,29.6531,8,3
random,33,44.6667,8,0
bad_greedy,29,51.6897,8,1
k=1,49,29.6531,8,62
k=2,49,29.6531,8,2722
greedy,49,30.1429,8,3
random,20,73.85,8,0
bad_greedy,36,40.6667,8,1
k=1,49,29.5714,8,66
k=2,49,29.5714,8,2897
greedy,50,28.74,8,3
random,18,83.2222,8,0
bad_greedy,33,42.8182,8,1
k=1,50,28.74,8,62
k=2,50,28.74,8,2815
greedy,51,29,8,3
random,29,51.6207,8,0
bad_greedy,35,41.0857,8,1
k=1,51,29,8,55
k=2,51,29,8,2787
greedy,50,28.96,8,3
random,27,54.4444,8,0
bad_greedy,34,43.2353,8,1
k=1,50,28.84,8,54
k=2,50,28.84,8,2791
greedy,51,29.1373,8,3
random,24,61.875,8,0
bad_greedy,25,59.32,8,1
k=1,51,29.1373,8,72
k=2,51,29.1373,8,2852
greedy,43,33.9302,8,3
random,16,91.0625,8,0
bad_greedy,31,45.2903,8,1
k=1,43,33.9302,8,57
k=2,43,33.9302,8,2849
greedy,53,27.434,8,3
random,33,45.0909,8,0
bad_greedy,35,40.3429,8,1
k=1,53,27.434,8,53
k=2,53,27.434,8,2602
greedy,55,26.7818,8,3
random,23,64.087,8,0
bad_greedy,40,35.875,8,1
k=1,55,26.5273,8,52
k=2,55,26.5273,8,2707
greedy,47,31.8936,8,3
random,22,66,8,0
bad_greedy,36,39.8333,8,1
k=1,47,31.8936,8,56
k=2,47,31.8936,8,2787
greedy,76,18.8026,15,3
random,57,26.3158,15,0
bad_greedy,45,32.4222,15,1
k=1,77,18.8052,15,51
k=2,77,18.8052,15,2582
greedy,85,17.0824,15,3
random,62,24.0161,15,0
bad_greedy,53,26.4528,15,1
k=1,87,17.0805,15,36
k=2,87,17.0805,15,1705
greedy,79,18.2658,15,3
random,36,40.8333,15,0
bad_greedy,51,29.0588,15,1
k=1,79,18.2658,15,44
k=2,79,18.2658,15,2109
greedy,77,18.987,15,3
random,46,31.9565,15,0
bad_greedy,51,28.9216,15,1
k=1,77,18.9351,15,41
k=2,78,19.141,15,2026
greedy,76,19.2368,15,3
random,48,30.9375,15,0
bad_greedy,51,28.4314,15,1
k=1,76,19.2368,15,37
k=2,76,19.2368,15,1789
greedy,81,18.3333,15,3
random,54,27.3519,15,0
bad_greedy,52,27.1923,15,1
k=1,81,17.6543,15,33
k=2,81,17.6543,15,1573
greedy,67,21.8657,15,3
random,44,34.0909,15,0
bad_greedy,43,34.093,15,1
k=1,68,21.6324,15,52
k=2,68,21.6324,15,2534
greedy,81,18.4815,15,3
random,55,26.9273,15,0
bad_greedy,36,39.3889,15,1
k=1,81,18.3704,15,41
k=2,81,18.358,15,2029
greedy,82,18.2927,15,3
random,51,29.0588,15,0
bad_greedy,51,27.7059,15,1
k=1,82,18.2439,15,41
k=2,82,18.2439,15,1960
greedy,76,19.3947,15,3
random,49,29.9388,15,0
bad_greedy,39,36.7179,15,1
k=1,77,19.1558,15,46
k=2,77,19.1558,15,2218
greedy,51,28.2353,9,3
random,28,53.2857,9,0
bad_greedy,30,47.1333,9,1
k=1,52,28.3077,9,58
k=2,52,28.3077,9,2808
greedy,51,28.7255,9,3
random,24,61.1667,9,0
bad_greedy,41,36.3415,9,1
k=1,51,28.6667,9,56
k=2,51,28.6667,9,2862
greedy,48,30.0417,9,3
random,28,53.25,9,0
bad_greedy,38,38.4474,9,1
k=1,49,30.1633,9,55
k=2,49,30.1633,9,2718
greedy,44,33.6818,9,3
random,24,60.4583,9,0
bad_greedy,27,55,9,1
k=1,44,33.4545,9,57
k=2,44,33.4545,9,2761
greedy,48,30.5833,9,3
random,29,50.7586,9,0
bad_greedy,33,45.1515,9,1
k=1,48,30.5833,9,57
k=2,48,30.5833,9,2804
greedy,62,23.5806,9,3
random,26,56.5,9,0
bad_greedy,38,37.2368,9,1
k=1,62,23.4032,9,50
k=2,62,23.4032,9,2418
greedy,52,28.4231,9,3
random,32,46.4062,9,0
bad_greedy,33,44.3636,9,1
k=1,52,28.4231,9,54
k=2,52,28.4231,9,2668
greedy,47,30.8085,9,3
random,22,65.5909,9,0
